fips_code,abb,county_name,total_pop,total_pop_urban,total_pop_rural,percent_rural
13095,GA,"Dougherty County, Georgia",94565,81364,13201,13.95971025
13097,GA,"Douglas County, Georgia",132403,111540,20863,15.75719583
13099,GA,"Early County, Georgia",11008,3748,7260,65.95203488
13101,GA,"Echols County, Georgia",4034,0,4034,100
13103,GA,"Effingham County, Georgia",52250,17215,35035,67.05263158
13105,GA,"Elbert County, Georgia",20166,5925,14241,70.61886343
13107,GA,"Emanuel County, Georgia",22598,7484,15114,66.88202496
13109,GA,"Evans County, Georgia",11000,4259,6741,61.28181818
13111,GA,"Fannin County, Georgia",23682,0,23682,100
13113,GA,"Fayette County, Georgia",106567,87195,19372,18.17823529
13115,GA,"Floyd County, Georgia",96317,60851,35466,36.82216016
13117,GA,"Forsyth County, Georgia",175511,158097,17414,9.921885238
13119,GA,"Franklin County, Georgia",22084,2445,19639,88.92863612
13121,GA,"Fulton County, Georgia",920577,910660,9921,1.077693664
13123,GA,"Gilmer County, Georgia",28292,3496,24796,87.64315001
13125,GA,"Glascock County, Georgia",3082,0,3082,100
13127,GA,"Glynn County, Georgia",79626,63250,16376,20.56614674
13129,GA,"Gordon County, Georgia",55186,26733,28453,51.55836625
13131,GA,"Grady County, Georgia",25011,9414,15597,62.36056135
13133,GA,"Greene County, Georgia",15994,2759,13235,82.74978117
13135,GA,"Gwinnett County, Georgia",805321,801411,3910,0.485520681
13137,GA,"Habersham County, Georgia",43041,17749,25292,58.76257522
13139,GA,"Hall County, Georgia",179684,142747,36937,20.55664389
13141,GA,"Hancock County, Georgia",9429,3622,5807,61.58659455
13143,GA,"Haralson County, Georgia",28780,6516,22264,77.35927728
13145,GA,"Harris County, Georgia",32024,1062,30962,96.6837372
13147,GA,"Hart County, Georgia",25213,6438,18775,74.46555348
13149,GA,"Heard County, Georgia",11834,0,11834,100
13151,GA,"Henry County, Georgia",203922,175672,28250,13.85333608
13153,GA,"Houston County, Georgia",139900,125963,13937,9.962115797
13155,GA,"Irwin County, Georgia",9538,3366,6172,64.70958272
13157,GA,"Jackson County, Georgia",60485,24185,36300,60.01487972
13159,GA,"Jasper County, Georgia",13900,2535,11365,81.76258993
13161,GA,"Jeff Davis County, Georgia",15068,4594,10474,69.51154765
13163,GA,"Jefferson County, Georgia",16930,3273,13657,80.66745422
13165,GA,"Jenkins County, Georgia",8340,2827,5513,66.10311751
13167,GA,"Johnson County, Georgia",9980,3452,6528,65.41082164
13169,GA,"Jones County, Georgia",28669,9256,19413,67.71425582
13171,GA,"Lamar County, Georgia",18317,7167,11150,60.8724136
13173,GA,"Lanier County, Georgia",10078,2910,7168,71.12522326
13175,GA,"Laurens County, Georgia",48434,20999,27435,56.64409299
13177,GA,"Lee County, Georgia",28298,18046,10252,36.22870874
13179,GA,"Liberty County, Georgia",63453,48757,14696,23.16044947
13181,GA,"Lincoln County, Georgia",7996,0,7996,100
13183,GA,"Long County, Georgia",14464,2699,11765,81.33987832
13185,GA,"Lowndes County, Georgia",109233,79517,29716,27.20423315
13187,GA,"Lumpkin County, Georgia",29966,4812,25154,83.94180071
13189,GA,"McDuffie County, Georgia",21875,8540,13335,60.96
13191,GA,"McIntosh County, Georgia",14333,3682,10651,74.31103049
13193,GA,"Macon County, Georgia",14740,6900,7840,53.18860244
13195,GA,"Madison County, Georgia",28120,2284,25836,91.87766714
13197,GA,"Marion County, Georgia",8742,0,8742,100
13199,GA,"Meriwether County, Georgia",21992,3676,18316,83.28483085
13201,GA,"Miller County, Georgia",6125,0,6125,100
13205,GA,"Mitchell County, Georgia",23498,10689,12809,54.51102221
13207,GA,"Monroe County, Georgia",26424,5224,21200,80.23009385
13209,GA,"Montgomery County, Georgia",9123,118,9005,98.70656582
13211,GA,"Morgan County, Georgia",17868,4401,13467,75.36937542
13213,GA,"Murray County, Georgia",39628,11838,27790,70.1271828
13215,GA,"Muscogee County, Georgia",189885,184231,5654,2.9775917
13217,GA,"Newton County, Georgia",99958,68727,31231,31.24412253
13219,GA,"Oconee County, Georgia",32808,16300,16508,50.31699585
13221,GA,"Oglethorpe County, Georgia",14899,111,14788,99.25498356
13223,GA,"Paulding County, Georgia",142324,113784,28540,20.05283719
13225,GA,"Peach County, Georgia",27695,17109,10586,38.22350605
13227,GA,"Pickens County, Georgia",29431,7916,21515,73.10319051
13229,GA,"Pierce County, Georgia",18758,3873,14885,79.35280947
13231,GA,"Pike County, Georgia",17869,185,17684,98.96468745
13233,GA,"Polk County, Georgia",41475,20148,21327,51.42133816
13235,GA,"Pulaski County, Georgia",12010,3999,8011,66.70274771
13237,GA,"Putnam County, Georgia",21218,4043,17175,80.9454237
13239,GA,"Quitman County, Georgia",2513,676,1837,73.09988062
13241,GA,"Rabun County, Georgia",16276,3372,12904,79.28237896
13243,GA,"Randolph County, Georgia",7719,3811,3908,50.62831973
13245,GA,"Richmond County, Georgia",200549,182066,18483,9.216201527
13247,GA,"Rockdale County, Georgia",85215,72490,12725,14.93281699
13249,GA,"Schley County, Georgia",5010,0,5010,100
13251,GA,"Screven County, Georgia",14593,3076,11517,78.92140067
13253,GA,"Seminole County, Georgia",8729,2745,5984,68.55309887
13255,GA,"Spalding County, Georgia",64073,37406,26667,41.61971501
13257,GA,"Stephens County, Georgia",26175,10846,15329,58.5635148
13259,GA,"Stewart County, Georgia",6058,0,6058,100
13261,GA,"Sumter County, Georgia",32819,19106,13713,41.78372284
13263,GA,"Talbot County, Georgia",6865,420,6445,93.8820102
13265,GA,"Taliaferro County, Georgia",1717,0,1717,100
13267,GA,"Tattnall County, Georgia",25520,8106,17414,68.23667712
13269,GA,"Taylor County, Georgia",8906,0,8906,100
13271,GA,"Telfair County, Georgia",16500,8747,7753,46.98787879
13273,GA,"Terrell County, Georgia",9507,4466,4849,51.00452298
13275,GA,"Thomas County, Georgia",44720,24139,20581,46.02191413
13277,GA,"Tift County, Georgia",40118,23757,16361,40.78219253
13279,GA,"Toombs County, Georgia",27223,13324,13899,51.05609227
13281,GA,"Towns County, Georgia",10471,0,10471,100
13283,GA,"Treutlen County, Georgia",6885,2832,4053,58.8671024
13285,GA,"Troup County, Georgia",67044,37344,29700,44.29926615
13287,GA,"Turner County, Georgia",8930,4489,4441,49.731243
13289,GA,"Twiggs County, Georgia",9023,0,9023,100
13291,GA,"Union County, Georgia",21356,0,21356,100
13293,GA,"Upson County, Georgia",27153,14416,12737,46.9082606
13295,GA,"Walker County, Georgia",68756,38604,30152,43.85362732
13297,GA,"Walton County, Georgia",83768,48034,35734,42.65829434
13299,GA,"Ware County, Georgia",36312,25621,10691,29.44205772
13301,GA,"Warren County, Georgia",5834,0,5834,100
13303,GA,"Washington County, Georgia",21187,7288,13899,65.60154812
13305,GA,"Wayne County, Georgia",30099,12660,17439,57.93880195
13307,GA,"Webster County, Georgia",2799,0,2799,100
13309,GA,"Wheeler County, Georgia",7421,0,7421,100
13311,GA,"White County, Georgia",27144,4399,22745,83.79384026
13313,GA,"Whitfield County, Georgia",102599,72766,29833,29.07728145
13315,GA,"Wilcox County, Georgia",9255,0,9255,100
13317,GA,"Wilkes County, Georgia",10593,3457,7136,67.3652412
13319,GA,"Wilkinson County, Georgia",9563,0,9563,100
13321,GA,"Worth County, Georgia",21679,6685,14994,69.16370681
15001,HI,"Hawaii County, Hawaii",185079,114766,70313,37.99080393
15003,HI,"Honolulu County, Hawaii",953207,944982,8225,0.862876584
15005,HI,"Kalawao County, Hawaii",90,0,90,100
15007,HI,"Kauai County, Hawaii",67091,58463,8628,12.86014518
15009,HI,"Maui County, Hawaii",154834,132278,22556,14.56785977
16001,ID,"Ada County, Idaho",392365,370894,21471,5.47220063
16003,ID,"Adams County, Idaho",3976,0,3976,100
16005,ID,"Bannock County, Idaho",82839,69809,13030,15.72930624
16007,ID,"Bear Lake County, Idaho",5986,0,5986,100
16009,ID,"Benewah County, Idaho",9285,2608,6677,71.91168551
16011,ID,"Bingham County, Idaho",45607,20053,25554,56.03087245
16013,ID,"Blaine County, Idaho",21376,14372,7004,32.76571856
16015,ID,"Boise County, Idaho",7028,0,7028,100
16017,ID,"Bonner County, Idaho",40877,11263,29614,72.44660812
16019,ID,"Bonneville County, Idaho",104304,90734,13500,12.94293603
16021,ID,"Boundary County, Idaho",10972,2613,8359,76.18483412
16023,ID,"Butte County, Idaho",2891,0,2891,100
16025,ID,"Camas County, Idaho",1117,0,1117,100
16027,ID,"Canyon County, Idaho",188923,151388,37535,19.86788268
16029,ID,"Caribou County, Idaho",6963,2793,4170,59.88797932
16031,ID,"Cassia County, Idaho",22952,11129,11823,51.51185082
16033,ID,"Clark County, Idaho",982,0,982,100
16035,ID,"Clearwater County, Idaho",8761,3626,5135,58.61203059
16037,ID,"Custer County, Idaho",4368,0,4368,100
16039,ID,"Elmore County, Idaho",27038,19769,7269,26.88438494
16041,ID,"Franklin County, Idaho",12786,4323,8463,66.18958236
16043,ID,"Fremont County, Idaho",13242,3702,9540,72.04349796
16045,ID,"Gem County, Idaho",16719,9192,7527,45.02063521
16047,ID,"Gooding County, Idaho",15464,6482,8982,58.08329022
16049,ID,"Idaho County, Idaho",16267,3150,13117,80.63564271
16051,ID,"Jefferson County, Idaho",26140,8728,17412,66.61055853
16053,ID,"Jerome County, Idaho",22374,10892,11482,51.31849468
16055,ID,"Kootenai County, Idaho",138494,104917,33577,24.2443716
16057,ID,"Latah County, Idaho",37244,24212,13032,34.99087101
16059,ID,"Lemhi County, Idaho",7936,3084,4852,61.1391129
16061,ID,"Lewis County, Idaho",3821,0,3821,100
16063,ID,"Lincoln County, Idaho",5208,0,5208,100
16065,ID,"Madison County, Idaho",37536,26852,10684,28.46334186
16067,ID,"Minidoka County, Idaho",20069,11194,8875,44.22243261
16069,ID,"Nez Perce County, Idaho",39265,31740,7525,19.16465045
16071,ID,"Oneida County, Idaho",4286,0,4286,100
16073,ID,"Owyhee County, Idaho",11526,2617,8909,77.29481173
16075,ID,"Payette County, Idaho",22623,12970,9653,42.66896521
16077,ID,"Power County, Idaho",7817,4488,3329,42.58667008
16079,ID,"Shoshone County, Idaho",12765,5612,7153,56.03603604
16081,ID,"Teton County, Idaho",10170,0,10170,100
16083,ID,"Twin Falls County, Idaho",77230,55613,21617,27.99041823
16085,ID,"Valley County, Idaho",9862,0,9862,100
16087,ID,"Washington County, Idaho",10198,5551,4647,45.56775838
17001,IL,"Adams County, Illinois",67103,45228,21875,32.59913864
17003,IL,"Alexander County, Illinois",8238,3142,5096,61.85967468
17005,IL,"Bond County, Illinois",17768,6976,10792,60.73840612
17007,IL,"Boone County, Illinois",54165,43677,10488,19.36305732
17009,IL,"Brown County, Illinois",6937,4088,2849,41.06962664
17011,IL,"Bureau County, Illinois",34978,14904,20074,57.39035965
17013,IL,"Calhoun County, Illinois",5089,0,5089,100
17015,IL,"Carroll County, Illinois",15387,2789,12598,81.87430948
17017,IL,"Cass County, Illinois",13642,6530,7112,52.13311831
17019,IL,"Champaign County, Illinois",201081,175523,25558,12.71030082
17021,IL,"Christian County, Illinois",34800,19679,15121,43.45114943
17023,IL,"Clark County, Illinois",16335,6609,9726,59.54086318
17025,IL,"Clay County, Illinois",13815,4872,8943,64.7339848
17027,IL,"Clinton County, Illinois",37762,19350,18412,48.7580107
17029,IL,"Coles County, Illinois",53873,40788,13085,24.28860468
17031,IL,"Cook County, Illinois",5194675,5192322,2353,0.045296385
17033,IL,"Crawford County, Illinois",19817,7894,11923,60.16551446
17035,IL,"Cumberland County, Illinois",11048,0,11048,100
17037,IL,"DeKalb County, Illinois",105160,83807,21353,20.30524914
17039,IL,"De Witt County, Illinois",16561,8487,8074,48.75309462
17041,IL,"Douglas County, Illinois",19980,7665,12315,61.63663664
17043,IL,"DuPage County, Illinois",916924,916488,436,0.047550288
17045,IL,"Edgar County, Illinois",18576,8953,9623,51.80340224
17047,IL,"Edwards County, Illinois",6721,0,6721,100
17049,IL,"Effingham County, Illinois",34242,13800,20442,59.69861574
17051,IL,"Fayette County, Illinois",22140,7309,14831,66.98735321
17053,IL,"Ford County, Illinois",14081,8198,5883,41.77970315
17055,IL,"Franklin County, Illinois",39561,20342,19219,48.58067288
17057,IL,"Fulton County, Illinois",37069,14818,22251,60.02589765
17059,IL,"Gallatin County, Illinois",5589,0,5589,100
17061,IL,"Greene County, Illinois",13886,4048,9838,70.84833645
17063,IL,"Grundy County, Illinois",50063,37860,12203,24.37528714
17065,IL,"Hamilton County, Illinois",8457,2698,5759,68.09743408
17067,IL,"Hancock County, Illinois",19104,5545,13559,70.97466499
17069,IL,"Hardin County, Illinois",4320,0,4320,100
17071,IL,"Henderson County, Illinois",7331,25,7306,99.6589824
17073,IL,"Henry County, Illinois",50486,25104,25382,50.27532385
17075,IL,"Iroquois County, Illinois",29718,8398,21320,71.74103237
17077,IL,"Jackson County, Illinois",60218,37837,22381,37.16662792
17079,IL,"Jasper County, Illinois",9698,2923,6775,69.8597649
17081,IL,"Jefferson County, Illinois",38827,16008,22819,58.77095835
17083,IL,"Jersey County, Illinois",22985,9063,13922,60.56993692
17085,IL,"Jo Daviess County, Illinois",22678,6216,16462,72.5901755
17087,IL,"Johnson County, Illinois",12582,0,12582,100
17089,IL,"Kane County, Illinois",515269,496934,18335,3.558335549
17091,IL,"Kankakee County, Illinois",113449,85703,27746,24.45680438
17093,IL,"Kendall County, Illinois",114736,102781,11955,10.41957189
17095,IL,"Knox County, Illinois",52919,40049,12870,24.32018746
17097,IL,"Lake County, Illinois",703462,694547,8915,1.267303707
17099,IL,"LaSalle County, Illinois",113924,79502,34422,30.2148801
17101,IL,"Lawrence County, Illinois",16833,7067,9766,58.01699044
17103,IL,"Lee County, Illinois",36031,16858,19173,53.21251145
17105,IL,"Livingston County, Illinois",38950,23057,15893,40.80359435
17107,IL,"Logan County, Illinois",30305,18224,12081,39.86470879
17109,IL,"McDonough County, Illinois",32612,22990,9622,29.50447688
17111,IL,"McHenry County, Illinois",308760,278259,30501,9.878546444
17113,IL,"McLean County, Illinois",169572,141598,27974,16.49682731
17115,IL,"Macon County, Illinois",110768,93863,16905,15.26162791
17117,IL,"Macoupin County, Illinois",47765,19816,27949,58.51355595
17119,IL,"Madison County, Illinois",269282,233358,35924,13.34066146
17121,IL,"Marion County, Illinois",39437,21668,17769,45.05667267
17123,IL,"Marshall County, Illinois",12640,0,12640,100
17125,IL,"Mason County, Illinois",14666,3302,11364,77.48534024
17127,IL,"Massac County, Illinois",15429,7636,7793,50.50878216
17129,IL,"Menard County, Illinois",12705,3088,9617,75.69460842
17131,IL,"Mercer County, Illinois",16434,3655,12779,77.75952294
17133,IL,"Monroe County, Illinois",32957,19326,13631,41.35995388
17135,IL,"Montgomery County, Illinois",30104,17574,12530,41.62237576
17137,IL,"Morgan County, Illinois",35547,22669,12878,36.22809238
17139,IL,"Moultrie County, Illinois",14846,4567,10279,69.23750505
17141,IL,"Ogle County, Illinois",53497,28300,25197,47.09983737
17143,IL,"Peoria County, Illinois",186494,159181,27313,14.64551138
17145,IL,"Perry County, Illinois",22350,12596,9754,43.64205817
17147,IL,"Piatt County, Illinois",16729,5410,11319,67.66094805
17149,IL,"Pike County, Illinois",16430,4550,11880,72.30675593
17151,IL,"Pope County, Illinois",4470,0,4470,100
17153,IL,"Pulaski County, Illinois",6161,0,6161,100
17155,IL,"Putnam County, Illinois",6006,0,6006,100
17157,IL,"Randolph County, Illinois",33476,19201,14275,42.64249014
17159,IL,"Richland County, Illinois",16233,9177,7056,43.46701164
17161,IL,"Rock Island County, Illinois",147546,131434,16112,10.91998428
17163,IL,"St. Clair County, Illinois",270056,243713,26343,9.754643481
17165,IL,"Saline County, Illinois",24913,14035,10878,43.66395055
17167,IL,"Sangamon County, Illinois",197465,169570,27895,14.12655407
17169,IL,"Schuyler County, Illinois",7544,3196,4348,57.63520679
17171,IL,"Scott County, Illinois",5355,0,5355,100
17173,IL,"Shelby County, Illinois",22363,4980,17383,77.73107365
17175,IL,"Stark County, Illinois",5994,0,5994,100
17177,IL,"Stephenson County, Illinois",47711,28582,19129,40.09347949
17179,IL,"Tazewell County, Illinois",135394,107749,27645,20.41818692
17181,IL,"Union County, Illinois",17808,6078,11730,65.86927224
17183,IL,"Vermilion County, Illinois",81625,56112,25513,31.25635528
17185,IL,"Wabash County, Illinois",11947,7300,4647,38.89679417
17187,IL,"Warren County, Illinois",17707,9654,8053,45.47918902
17189,IL,"Washington County, Illinois",14716,3878,10838,73.64773036
17191,IL,"Wayne County, Illinois",16760,5039,11721,69.93436754
17193,IL,"White County, Illinois",14665,5568,9097,62.0320491
17195,IL,"Whiteside County, Illinois",58498,36653,21845,37.34315703
17197,IL,"Will County, Illinois",677560,650936,26624,3.929393707
17199,IL,"Williamson County, Illinois",66357,43266,23091,34.79813735
17201,IL,"Winnebago County, Illinois",295266,271898,23368,7.914219721
17203,IL,"Woodford County, Illinois",38664,17443,21221,54.88568177
18001,IN,"Adams County, Indiana",34387,15930,18457,53.67435368
18003,IN,"Allen County, Indiana",355327,313117,42212,11.87976146
18005,IN,"Bartholomew County, Indiana",76794,50912,25882,33.70315389
18007,IN,"Benton County, Indiana",8854,0,8854,100
18009,IN,"Blackford County, Indiana",12766,6305,6461,50.61099796
